post_id,title,link,company,salary,date,description
298,IT Audit,https://sg.indeed.com/rc/clk?jk=cdf340b20e817f67&fccid=1c7174dea1a6d5fc&vjs=3,FOO KON TAN LLP,$3400 - $5000,4 days ago,"Conduct audits/ reviews on areas such as IT General Controls, Applications, IT Infrastructure and Network Security and to ensure they are delivered on time in…"
299,Technical Support Analyst,https://sg.indeed.com/rc/clk?jk=1353a6abdfd32cac&fccid=ca66b3939555f60f&vjs=3,AXIOMSL PTE. LTD.,$5500 - $6000,3 days ago,"Calypso Technology and Axiom SL have merged to form a new company, Adenza.Adenza provides customers with end-to-end trading, treasury, risk management, and…"
300,IT EXECUTIVE,https://sg.indeed.com/rc/clk?jk=c13271dfc951560b&fccid=cc461c4ce9c013ef&vjs=3,ALJUNIED - HOUGANG TOWN COUNCIL,$2500 - $3000,2 days ago,"Provide IT helpdesk support to users from various branch offices, ensuring all required services are delivered as appropriate and closed out timely;"
301,IT QA Tester,https://sg.indeed.com/rc/clk?jk=5a05bbf3151fe416&fccid=5d576f2f397d222c&vjs=3,RPAT PTE. LTD.,$2300 - $3000,10 days ago,"You will be fully involved in testing and ensuring the quality of web portals and solutions.This includes running tests on new software and applications,…"
302,"Information Technology, Associate",https://sg.indeed.com/rc/clk?jk=90ea7843a7ad16ed&fccid=dc2983d472ac8bf4&vjs=3,SHENTON WORLD PTE. LTD.,$2500 - $4000,5 days ago,"Perform duties in system administration and network support, including deployment, troubleshooting, maintenance, upgrade and support of IT infrastructure."
303,Office & IT Administrator,https://sg.indeed.com/rc/clk?jk=ec38af8e3a9aa463&fccid=a8f4e0fabcf66604&vjs=3,SINGAPORE ADVANCED THIN FILM MATERIALS PRIVATE...,$2600 - $3500,8 days ago,Provide first level IT helpdesk support to local entity staff and interface technical IT issues to HQ IT engineers to ensure smooth business operations.
304,Senior Software Engineer (Java),https://sg.indeed.com/company/Produgie/jobs/Senior-Software-Engineer-ae2f1f69057741e4?fccid=cde0655a9d3ee796&vjs=3,Produgie,,5 days ago,At least 4 years of proven experience as a software engineer of which 2 of them includes Java as the main language.Developing products using TDD or BDD.
305,Software Engineer Intern,https://sg.indeed.com/rc/clk?jk=348488a5136c28c1&fccid=ba07516c418dda52&vjs=3,Facebook App,,11 days ago,"Demonstrated software engineering experience from a previous internship, work experience, coding competitions, or publications."
306,Software QA Intern,https://sg.indeed.com/company/Gigworks-Pte-Ltd/jobs/Software-QA-Intern-e741ac1d5ca2034a?fccid=cbee8ee77c5b4966&vjs=3,Gigworks Pte Ltd,,6 days ago,Conducting post-release and post-implementation testing on both Mobile and Web.Executing manual/automated test cases and analyzing results.
307,Software Engineer,https://sg.indeed.com/rc/clk?jk=f243dac7a27eeebf&fccid=b23544e3d4d971c0&vjs=3,PRUDENTIAL ASSURANCE COMPANY SINGAPORE (PTE)...,$7000 - $11000,5 days ago,"At least 3-5 years working experience in design/development and support of large web-based systems, complete software product lifecycle exposure."
308,Project Engineer,https://sg.indeed.com/rc/clk?jk=92e125573fe49e31&fccid=f4c6ba597fc7aa75&vjs=3,Baker Hughes,,3 days ago,"Proficient with MS Office software.This engineering team executes a robust process of design, creation, and optimization of systems, consisting of…"
309,Accounts Junior Executive,https://sg.indeed.com/rc/clk?jk=b09ed7b43f59afca&fccid=b2b0de1cbbb2c430&vjs=3,Montessori Seniors Ltd,,3 days ago,"Ability to use software like Xero will be an asset.Entry Level / Junior Executive, Experienced / Senior Executive.Immediate Start, For At Least 6 Months."
310,Software Project Manager #43392,https://sg.indeed.com/company/Anradus-Pte-Ltd/jobs/Software-Project-Manager-a637f45bf4870967?fccid=3de18cfd2560ba9a&vjs=3,Anradus Pte Ltd,$5000 - $8000,3 days ago,"Salary Package: *Up to $8,000 + Bonus + Allowances*.Responsible for the creation, organization, execution and completion of specific projects."
311,Sr AGV Control Software Engineer,https://sg.indeed.com/rc/clk?jk=c80698fdb4c60986&fccid=eb193642f8c64a12&vjs=3,Seagate Technology,,1 days ago,"Create software specifications, test documentation and user guides.Develop software to meet relevant industrial safety standards as well as customer specific…"
312,Software Engineer (Android),https://sg.indeed.com/rc/clk?jk=a783d8bd189291b8&fccid=c557b193e608a6dd&vjs=3,MONSTAR LAB PTE. LTD.,$6000 - $7500,3 days ago,Maintain existing mobile software systems by identifying and correcting software defects.Create new and extend existing operational documentation based on…
313,"Software Engineer, Associate, Singapore",https://sg.indeed.com/rc/clk?jk=4ac54203b465b74a&fccid=aaf3b433897ea465&vjs=3,"JPMorgan Chase Bank, N.A.",,10 days ago,"This role requires a wide variety of strengths and capabilities, including:Bachelor's degree or above.Advanced knowledge of architecture, design across all…"
314,"Staff Software Engineer, Engineering Productivity",https://sg.indeed.com/rc/clk?jk=ae659640b6114d0f&fccid=41e8f9abd9840a7a&vjs=3,Zendesk,,3 days ago,"The Engineering Productivity team's vision is to provide a technical ecosystem along with appropriate standards and policies, such that all engineering teams at…"
315,Software Engineer,https://sg.indeed.com/rc/clk?jk=d24edf0113d366c1&fccid=8975b9f5b98c2e9d&vjs=3,A2000 Solutions Pte Ltd,,1 days ago,"Experience in software application design and development.Design, develop and deploy business software applications (ASP.NET/C#)."
316,#SGunitedjobs Business Analyst,https://sg.indeed.com/rc/clk?jk=0f480c53319a8734&fccid=dac85444d99b91d5&vjs=3,ITCAN PTE. LIMITED,$4500 - $6000,1 days ago,"Basic knowledge of computer software, such as Visual Basic, Java, SQL, etc.Gather requirements from business units and translate those to programmers and…"
317,Software Developer,https://sg.indeed.com/rc/clk?jk=866d1cb6ee8afd11&fccid=fe1093fa06448299&vjs=3,CACTOZ PTE. LTD.,$3500 - $5000,6 days ago,"Provide software application support to internal and external customers.Performing end to end software development life-cycle (SDLC) activities, from initial…"
318,IT Project Manager,https://sg.indeed.com/company/Amspec-Services/jobs/IT-Project-Manager-1047f9e6ae8b18af?fccid=b5b727c554451f01&vjs=3,Amspec Services,,10 days ago,The primary objective of the IT Project Manager is to help the Company develop and implement cost-effective technology solutions by understanding system…
319,"Senior Executive/ Executive, IT",https://sg.indeed.com/rc/clk?jk=54a64a7b5fd677c4&fccid=b7c428a9c65c8ac5&vjs=3,Dover Park Hospice,$3400 - $4300,2 days ago,Understanding the complex technical issues and managing them within a fast-paced business environment/.Provide install / support for hardware/ software trouble…
320,IT Support Engineer,https://sg.indeed.com/rc/clk?jk=afb37142c8d629e4&fccid=3cb7cc8143f1e795&vjs=3,MSI GLOBAL PRIVATE LIMITED,$3800 - $5300,13 days ago,"Monitoring and managing all installed systems and infrastructure.Establish, configure, test and maintain operating systems, application software and system…"
321,System Administrator,https://sg.indeed.com/rc/clk?jk=7f9637bf07d05677&fccid=93ca0df8de7b5348&vjs=3,RADHA EXPORTS PTE. LTD.,$6500 - $6800,5 days ago,"Support end users in installing, troubleshooting and maintenance of IT equipment’s and related issues such as printing, scanning, network or application issues."
322,IT Support Engineer,https://sg.indeed.com/rc/clk?jk=7d994ac9c111fa38&fccid=589e136629ae13e3&vjs=3,EOS DEFENCE SYSTEMS PTE. LTD.,$3500 - $4800,4 days ago,The role of the IT Support Engineer is to provide IT support in Singapore and manage EOS Defence Systems projects as required.
323,Network Engineer,https://sg.indeed.com/company/J-P-INFOTEC-PTE.-LTD./jobs/Network-Engineer-88e229ac11dfa409?fccid=5a301b54e2a24697&vjs=3,J P INFOTEC PTE. LTD.,$3000 - $9000,5 days ago,"ITE / Diploma / Bachelor’s degree in Engineering, Computer Science, Information Technology, Security or equivalent.Good communication and writing skills."
324,"Trainee, Information Technology (Business Analyst) #SGUnited...",https://sg.indeed.com/rc/clk?jk=5fa73ddfb24a6d48&fccid=04bc1b5034b724f2&vjs=3,HL BANK,$2100 - $2100,2 days ago,"This position reports to the Senior Manager, IT Operations & Infrastructure Support, to work with IT Project Management Team to support the business IT…"
325,"Technical Support Engineer, APM",https://sg.indeed.com/rc/clk?jk=1043ddaf86199c56&fccid=77bd339cf56aee60&vjs=3,LOGICMONITOR ASIA PACIFIC PTE. LTD.,$6250 - $7500,3 days ago,"The Technical Support Engineer (APM), is a primary contact for APM-related issues and escalations, and a pivotal contributor to LM customer experience."
326,Junior / Level 1 IT Support Engineer– (Ref: VY20210909-ES01),https://sg.indeed.com/rc/clk?jk=5defc5896568a8e8&fccid=463c13841f623a0f&vjs=3,EXECUP HR CONSULTING PTE. LTD.,$2000 - $2800,6 days ago,The Junior / Level 1 Support Engineer handles the first level support requests that come in from our Clients.USE OF OUR TICKETING SYSTEM.
327,#SGUNITEDJOBS Network Engineer L1,https://sg.indeed.com/rc/clk?jk=670e886e01215612&fccid=dac85444d99b91d5&vjs=3,ITCAN PTE. LIMITED,$3000 - $5500,3 days ago,"Subnet, Routing Table, Security group, NACL provisioning and configuration. VPC endpoint, Virtual Private gateway creation, Route53, AD DNS provisioning and…"
328,Technical Support Analyst – Workstation Support (End User Se...,https://sg.indeed.com/rc/clk?jk=5483b96416a6682d&fccid=a3f737e511d9fc8c&vjs=3,Visa,,10 days ago,"As a member or the End User Systems Support team, the Workstation Technical Support Analyst will be responsible for providing support for the systems, services…"
329,IT Application Developer,https://sg.indeed.com/rc/clk?jk=d88b09db6ea1c538&fccid=82a924ef8a1e6217&vjs=3,BANK OF CHINA LIMITED,$3500 - $8000,7 days ago,Participate in gathering requirement; reviewing and refining functional specifications.Involve in system design and develop the project backtend using Java Web…
330,IT Engineer,https://sg.indeed.com/rc/clk?jk=c5af0bee35c33e0b&fccid=559ba853744c52e5&vjs=3,Nanyang Tech Pte Ltd,$1800 - $2500,10 days ago,"We provide IT support, Outsourced IT services, Computer hardware, PC Rental to our customer.Troubleshooting of common issues (network, printing, laptop issue)."
331,#sGUNITEDJOBS Service desk,https://sg.indeed.com/rc/clk?jk=ad63fb16a5ac80a2&fccid=dac85444d99b91d5&vjs=3,ITCAN PTE. LIMITED,$2600 - $3000,3 days ago,"Able to start work on 1st Jun 2021(Preferred) or 15th Jun 2021(Backup).Min Diploma in IT related fields.Min 1 year End user support experience, Desktop or…"
332,Accounting Intern,https://sg.indeed.com/rc/clk?jk=622e69a3615b0c56&fccid=edcf207b5dc5a874&vjs=3,ORIENT CORPORATION PTE. LTD.,,3 days ago,"Under the supervision of our senior experienced staff, the Accounting Interns can expect to participate in the preparation of journal entries and financial…"
333,Audit Assistant,https://sg.indeed.com/rc/clk?jk=f6acf86196ddd50a&fccid=19551726fe4e85b8&vjs=3,JBS PRACTICE PUBLIC ACCOUNTING CORPORATION,$2300 - $2800,6 days ago,"Inspect, test and assess software and hardware systems for its failure;Check the accuracy of accounting systems and procedures;"
334,"System Engineer, Software",https://sg.indeed.com/rc/clk?jk=b6964563709d8b8d&fccid=4a613996d59bd1c5&vjs=3,ROHDE & SCHWARZ ASIA PTE. LTD.,$3800 - $7400,1 days ago,Design and implement complex and customized EMC/RF Test Systems.Verify and approve system configuration and design.Results orientated approach to work.
335,Senior Software Engineer - VP,https://sg.indeed.com/rc/clk?jk=d2120e86e517c0b4&fccid=aaf3b433897ea465&vjs=3,"JPMorgan Chase Bank, N.A.",,1 days ago,"Expertise in application, data, and infrastructure architecture disciplines.Advanced knowledge of architecture and design across all systems."
336,Software Developer,https://sg.indeed.com/rc/clk?jk=cfccae0183171f4c&fccid=d6545ed47a8e6a25&vjs=3,SnapHunt Pte Ltd,$5000 - $7000,4 days ago,"Strong knowledge of software QA methodologies, tools and processes.Work with Project Heads as to the development of such software."
337,"Software Engineer, Privacy",https://sg.indeed.com/rc/clk?jk=9c444e5b0ad16b0b&fccid=3de77e3672597026&vjs=3,TIKTOK PTE. LTD.,$5000 - $10000,2 days ago,"Data privacy engineering is a new technological territory that hasn't been well defined in our industry; by joining the team, you will have chance to refine the…"
338,Algo Software Engineer (C++/Python),https://sg.indeed.com/rc/clk?jk=d2aa116ec12d53f6&fccid=01b91641951e8886&vjs=3,Hudson River Trading,,1 days ago,"Whereas ADs tend to use their math skills to make smarter strategies, AEs focus on the software that powers trading and research."
339,Part Time Finance Manager,https://sg.indeed.com/company/High-Vibe-Pte-Ltd/jobs/Finance-Manager-236bb9346d20dc67?fccid=b49b73c8ee652b18&vjs=3,High Vibe Pte Ltd,$2500 - $3000,4 days ago,Knowledge of Xero accounting software is a must.Calculation of monthly commissions + payments to therapists.Assist in preparation of annual budget.
340,Senior Software Engineer (.NET Developer),https://sg.indeed.com/rc/clk?jk=09f70fa344b746c6&fccid=f41405d7054e617a&vjs=3,Adnovum,,6 days ago,"Mentoring by highly skilled and experienced software engineers.Experience in agile software development (e.g. TDD, CI/CD and DevOps automation)."
341,"Senior Software Engineer, Software Engineering",https://sg.indeed.com/rc/clk?jk=1d6be5d56d624f00&fccid=4fa8e9e68050e827&vjs=3,NCS,,3 days ago,"Make changes to configurable items, which include hardware, software, documentation, etc.You will be responsible for features development, launch and a…"
342,"Senior Software Engineer, Liquidity Technology, Associate",https://sg.indeed.com/rc/clk?jk=208c4515869f8eed&fccid=aaf3b433897ea465&vjs=3,"JPMorgan Chase Bank, N.A.",,3 days ago,"Understanding of software skills such as business analysis, development, maintenance and software improvement.Experience in building REST APIs."
343,ENTRY LEVEL SOFTWARE DEVELOPER – FRESHERS ARE WELCOME TO APP...,https://sg.indeed.com/rc/clk?jk=755bbfe33be441ff&fccid=cc2f28d5dc635dec&vjs=3,AVENSYS CONSULTING PTE. LTD.,$3000 - $4500,4 days ago,Experience writing code using languages such as (and not limited to) Java.Very good command of written and spoken English.
344,IT Helpdesk Engineer,https://sg.indeed.com/company/ITCAN-Pte-Ltd/jobs/IT-Helpdesk-Engineer-94833f4992100b89?fccid=dac85444d99b91d5&vjs=3,ITCAN Pte Ltd,$2000 - $3000,13 days ago,"Good working knowledge of security risk management, security governance framework and compliance (IT Security Audit / log review), technical vulnerability…"
345,IT Director,https://sg.indeed.com/rc/clk?jk=7450f08ef7b0f836&fccid=5e964c4afc56b180&vjs=3,PwC,,4 days ago,"Our Firmwide Corporate Services unit, spanning Chairman's office, Administration, Business Development, Operations & Change Management, Compliance, Finance,…"
346,IT Helpdesk/Service Desk,https://sg.indeed.com/company/HKBN-JOS-(SINGAPORE)-PTE.-LTD./jobs/IT-Helpdesk-Service-Desk-263ff24d47a2d1e2?fccid=56e8c047eee29359&vjs=3,HKBN JOS (SINGAPORE) PTE. LTD.,$2300 - $2600,5 days ago,"Ownership of ticket from open to close.Point of contact for all users on IT requests, services and incidents.Perform first level troubleshooting and diagnose."
347,Assistant IT Technician (Fresh graduates are welcome),https://sg.indeed.com/company/ITCAN-Pte-Ltd/jobs/Assistant-IT-Technician-76794b5f526ac511?fccid=dac85444d99b91d5&vjs=3,ITCAN Pte Ltd,$2000 - $3000,5 days ago,Responsible for 1st level troubleshooting in Operating system Managing and updating Windows patches for Desktops and Laptops.
